"idTask","task content 1","idTag","tag"
"0378a7f8-4d71-45d8-a1b9-3648bc6b233f","El Consell recibe a Agustí Villaronga y al equipo de 'El ventre del mar' tras su éxito en el Festival de Cine de Málaga","efa3683b-af6a-4208-8ee6-75aa91e7253b","cultura"
"01eee1db-99d7-42c2-b560-94c19afa63da","Así se reía Yolanda Díaz del máster de Cristina Cifuentes","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"4069a143-0fc6-4a55-9357-1be50343d66f","República Checa – Inglaterra","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"560f2f00-d742-4b40-ad68-81b74b338e93","Ramis (usuarios del tren): “Las inversiones en transporte ferroviario no se han hecho pensando en la utilidad del servicio”","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"8458f8dd-dbc0-4e35-b6a4-b88ed75bf2e1","Ofertas de Prime Day: ahorrar hasta 90 euros en los robots aspiradores Yeedi","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"7f4e39da-68af-4b91-b6ab-3d56a117fa1e","Ourense acoge desde el martes la 'Cumbre Internacional de Innovación y Excelencia Pública'","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"e5bdaf68-2f09-49c6-9481-53b1e20ddd26","Operación Camarón","efa3683b-af6a-4208-8ee6-75aa91e7253b","cultura"
"056c4945-7631-4aa0-b8b4-24ea7169eb47","La alta demanda empresarial hace urgente una ampliación de suelo en Albalate","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"fa4074a8-ad30-4b70-aea0-0341b0330c2f","Espadas se reúne con Moreno el jueves y arranca la nueva estrategia parlamentaria y de equipos provinciales","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"f7ce514a-2e10-43ee-86fd-2f7a1741e0eb","Varias entidades LGTBIQ+ confían en que el Gobierno permita en la 'Ley Trans'el cambio de género a menores de 12 años","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"1007b24e-4710-4eb2-b1bd-956a2d888571","Detectados 21 nuevos casos de COVID en Navarra, la cifra más baja desde julio, y no se notifican fallecimientos","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"388a123b-4c8f-4e9d-86c6-49f44873495d","Kiko Rivera ataca a Isabel Pantoja por querer desheredarlo: \"Méteselo a tu hermano por donde le quepa\"","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"2b3f8d8c-f192-4b39-aa7f-6c8ea4143bf0","El peligro de los brujos","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"a38286b5-2705-40c0-9436-226f3ca6393d","La cola para facturar sale de la terminal del aeropuerto de Ibiza","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"69b894ae-a175-4788-97ba-eadcbcf98fcb","La hostelería empieza a respirar","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"dd8131b8-99e3-4d20-9263-34c414075d3f","Aumenta el número de estudiantes sevillanos que se presentan a los premios extraordinarios de Bachillerato","e611dcb0-5932-47c9-8fc6-320645f7185f","educacion"
"11ccd3ca-c311-42e1-9410-e1177431f260","El Fiscal de Seguridad Vial pide intensificar los controles de alcohol y drogas a usuarios de patinetes y ciclistas","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"d0cf282f-b30e-44f7-887f-da6e04c6d8e6","Peces cartilaginosos: hábitat, tipos y características","2514187e-bc5e-42e1-a19f-3e9ce48da0b4","medio_ambiente"
"d398e234-22df-4146-9b7f-75f841d7f098","CaleyAvilés propone cuatro visitas a lugares emblemáticos y representativos de la ciudad","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"f27ca64b-c9bb-4f62-a797-722dd246dae3","Los zuecos, los reyes del verano","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"c3234d1c-6059-48b6-b5e3-82c11b611d60","Sanidad y Educación comienzan a preparar el próximo curso escolar","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"cb04d4eb-f488-4ac9-b66d-bc4bb488e516","Rosa Benito retira su apoyo a Rocío Flores y critica su actitud","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"c06415b9-a87e-41fe-b321-a36cb87a352a","Cerca de 1.200 personas acuden a ViveEco en la Feria","2514187e-bc5e-42e1-a19f-3e9ce48da0b4","medio_ambiente"
"d43f9a3f-afb2-42bb-b035-a42457fe249f","Escalada accidentada en Ibiza: tres personas resultan heridas, una de gravedad","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"df933718-e252-4d03-8b69-2972c06b79bf","\"NOCHE DE HUMOR\" con Raúl Fervé para recibir el verano en Valentín","efa3683b-af6a-4208-8ee6-75aa91e7253b","cultura"
"8eabf642-1841-492e-b537-324132930275","Andalucía empezará a vacunar en agosto a los adolescentes de 12 a 16 años","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"0550d3b1-ddc7-4b8e-9001-27a77b1aa375","El silencio acerca de los proyectos eólicos que amenazan el patrimonio cultural y arqueológico de la Costa da Morte marcó las jornadas de la Fundación Eduardo Pondal sobre megalitismo","2514187e-bc5e-42e1-a19f-3e9ce48da0b4","medio_ambiente"
"ddfd9859-1a27-4f8c-bf0f-7ec87916b7a4","La Xunta atribuye a las tormentas eléctricas los incendios en Salvaterra y O Courel","2514187e-bc5e-42e1-a19f-3e9ce48da0b4","medio_ambiente"
"dc318662-153a-4dee-9d3e-2865b9243d02","Jon Rahm se proclama campeón del US Open y vuelve a ser el número 1","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"c3a803bd-a31c-4376-8377-24fdb803a436","Al menos 19 muertos en medio de múltiples ataques de comando armado en México","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"ae2e1da4-2c20-4d98-bdff-f88e19713f64","El Chemcyl pide donar antes de \"activar el modo vacaciones\" y recuerda que está \"abierto\" en verano","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"74e8ff0c-a0b3-48ab-aa4d-97e169a34390","Utilizamos cookies","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"892589a4-bad9-4ff5-9ea3-4949a7eb4a5d","COORDINADOR/A 26 JUNIO SOPELANA (BILBAO)","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"0d71dbd0-5533-4372-981e-dc8b52920e4e","Biden y Ghani se reunirán en la Casa Blanca el próximo viernes en un momento crítico para Afganistán","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"66465f01-840f-4a99-a894-da843311fe61","Infantiles, Juniors y Absolutos del Club Natación Mairena se preparan para la Final del Circuito Provincial","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"b400f862-a755-4653-927f-a0e402d66c93","Un aparatoso accidente en Puente de Vallecas deja cuatro heridos","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"de59548a-3d13-43ee-87f7-30121f7b3c9c","PP: “Ribó sigue obsesionado con amordazar a la oposición: ahora trata de recortar más aún su derecho a formular preguntas”","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"cc9f7a05-020a-4194-8d7e-11f5d045a08a","David Pérez mantiene la cartera de Transportes e Infraestructuras","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"b2a3e301-bfb8-4218-840a-6e99937dd7f6","Las prejubilaciones tocan mínimos pese a la incertidumbre de la reforma de pensiones","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"54d59b2a-57ad-4f4c-a77e-d7021ebb7a75","València promoverá instalaciones solares fotovoltaicas en los tejados para proveer de energía renovable a familias vulnerables","2514187e-bc5e-42e1-a19f-3e9ce48da0b4","medio_ambiente"
"51c45a16-aaf9-4c90-bb9a-641cf83006d0","Reunión consellers de Junts per Catalunya y Carles Puigdemont, en Waterloo","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"e64211d0-be8e-4ef0-96d7-0bd3e84957f3","Aragonès afirma que los indultos son una medida «insuficiente e incompleta»","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"7f72821f-c43a-447d-8572-29632ae81a06","Los compromisarios aprueban las cuentas de Bartomeu","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"a3834021-5462-4907-8d5d-0fcd0e124b90","NUEVA IDENTIDAD VISUAL DACIA","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"bbf6fa95-8acb-4a3a-84d6-167671d07a05","México: Suben a 18 muertos en ataques en ciudad fronteriza","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"00140cf5-b015-4f8d-b7e4-552a44b605d5","Previsión meteorológica para hoy, lunes 21 de junio, en La Rioja: nubes y temperaturas mínimas en ascenso","2514187e-bc5e-42e1-a19f-3e9ce48da0b4","medio_ambiente"
"f17abd11-9f13-48ca-bda2-7b082929a32c","Málaga reactiva su campaña de concienciación ciudadana para el cuidado de las playas","2514187e-bc5e-42e1-a19f-3e9ce48da0b4","medio_ambiente"
"7c0e7983-a880-4307-acb5-418172e102b9","¿Qué es el síndrome inflamatorio multisistémico? Y ¿Cómo se relaciona con la Covid-19?","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"ac36c023-dc59-41ab-859a-30bf04fa32f1","La participación en las regionales francesas cae al 12,22 % a mediodía","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"884a6a70-90aa-4628-ad72-e423c0b4960d","El implante de marcapasos cayó un 35% en la primera ola de la covid en España","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"e363de5f-125f-45d3-99d7-ec4cdd7f2ac0","La Diputación Provincial de Albacete se suma este 21 de junio a recordar a la población que “la ELA existe”","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"c07f9988-c681-4d31-8262-0234f94206eb","Eurodiputados socialistas Sánchez Amor y Clara Aguilera preguntan por la aceituna negra tras fin de aranceles de EEUU","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"6b4d103b-e79f-4fe7-9347-63eaed13a9be","La DO Cava impulsa su primera escuela ‘online' de formación certificada en cava","e611dcb0-5932-47c9-8fc6-320645f7185f","educacion"
"427d2ddd-ab48-4493-bec1-22ae271daef5","Sijena recupera al abogado de los bienes días después de cesarlo","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"40b7a963-035a-473f-bd1f-f7c5cd73585e","Nadie se aburrió en las Jornadas Leyenda Negra 2.5 de San Lorenzo de El Escorial","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"33769c29-f7da-4302-b340-967c11207f63","Amper logra un contrato con Navantia por 4,6 millones","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"3ad790f1-f5d1-4d0e-887c-1618ddbabc84","SPAR inaugura en Guía su tienda número 193 con 7 nuevos puestos de trabajo","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"4ad81493-3e02-40e4-96dd-fe59fb354636","La UEFA investiga insultos racistas a Mbappé y Benzema en el Puskas Arena de Budapest","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"7cce8af0-0a10-4aa8-8c0c-9155efb5f810","Economía/Empresas.- Acciona Energía debutará en Bolsa el 1 de julio con un valor máximo de 9.800 millones de euros","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"c930edc4-b2cd-4d0d-9249-7850e9c2ceff","Guillermo Marqués y Jorge Fernández, líderes del Trofeo de Verano de Snipe del RCAR","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"bb99314b-af82-46f1-9b1b-ecae23466cfa","El BCE incrementa mucho las compras de deuda por pandemia la semana pasada","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"4f22407d-f357-4c97-b666-4f2f6b7a2507","Local polivalente 18 m2","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"bc5dd676-e21a-4c6f-87d8-410ce4ef8716","Openbank rebaja la hipoteca fija a los clientes que documenten la operación antes de diez días","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"05283f8c-9c3f-402d-9266-6d348aa777a6","Muere Luis del Sol: Leyenda del Madrid y del Betis, ganador de la Eurocopa y natural de Soria","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"2e6399d9-13b5-4352-9df8-f8d0c4c81212","Valdevaqueros acoge este fin de semana el Circuito Nacional WingFoil 2021","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"2d2d0809-73b3-432c-b6fa-ace591b2f734","Microsoft colabora con sus partners en el OEM World Tour 2015","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"13331a5e-158b-44d5-863e-8e43e643d3fc","Horóscopo diario de Leo del lunes 21 de junio de 2021","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"ac846418-a393-4599-b904-258ba0b4fabe","La Agencia Tributaria municipal elimina de su web el número 902 de atención telefónica tras la queja de Facua","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"cef44e00-0e8a-44a1-a2a9-fafa3b83f1ed","Matt Kirkeegard, observador en las elecciones de Perú: \"Keiko y su equipo son los únicos que están diciendo fraude y sin evidencia\"","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"5f97179e-b444-425f-bb98-f7c798ce82d8","Italia sella el pleno ante una Gales relajada","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"b3a2df8c-4d80-4d6e-a8ce-3acaa678bcb0","Resonante 41, El hip hop es una espada con mucho filo","efa3683b-af6a-4208-8ee6-75aa91e7253b","cultura"
"d603b9d3-64d7-4308-ae34-9bc7b9b956b1","Bachelet dice que la retirada de EEUU puede causar un retroceso en Afganistán","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"a5018ce5-1942-4e52-970b-8c60affa9d03","Contenedores: resultados de los grandes armadores en el Q1","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"59b8434f-9563-40f8-8f06-5e428251c6c3","Ningún enfermo de ELA sin servicio a domicilio","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"4b20fe94-fcc0-402a-bf8c-0da4b816bd33","Sánchez anuncia que mañana aprobará los indultos","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"7228898d-1970-4e05-b9d7-2cbed06d6399","El Gobierno sueco del socialdemócrata Stefan Löfven pierde una moción de censura","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"efc4a11b-b5a3-4a34-9176-b22a7a7ee1ec","Los bancos se alinean mientras el banco central de China toma medidas enérgicas contra las cuentas criptográficas","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"848782f4-815b-482e-a9b2-735935ca4095","Guardian Automotive invertirá otros 8 millones en su planta de Llodio (Álava)","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"cfa7de89-4f52-4bbd-8a3b-d4a407ac98f2","Los atletas del Manchathon lo dieron todo en el exigente Desafío del Calar del Río Mundo","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"ad52ff26-cd97-4fa6-841c-6f5dcf8e2b5c","Sordo (CCOO) advierte al Gobierno de que congelar el SMI sería su \"suicidio político\"","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"3aa44fa1-c184-44c7-ae44-d366aacf2bfd","DeltaDent: tu clínica dental de confianza en Chamartín, Madrid","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"f09f6f0c-343d-439f-88ab-fd20c286a501","Cómo cambiar fuente por defecto de Windows 10","2aebfc4e-945e-4202-b599-0ae1a2d5ed00","ciencia_tecnologia"
"6b3aea11-ca52-41db-ac5c-d14e190c929e","Rituales y antiguas tradiciones en el mundo para celebrar el solsticio de verano","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"5a7e8593-0327-4e0c-9a83-18fb4797f380","El Principado destina 12 millones a financiar grupos de investigación de excelencia durante tres años","2aebfc4e-945e-4202-b599-0ae1a2d5ed00","ciencia_tecnologia"
"a72f5318-b066-44cb-a410-523342d20726","El ajuste fino y la analogía del charco","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"cb3741e5-177b-4af8-8371-40e4858a1667","Lope de Rueda, de fiesta por los bajos fondos","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"8ea2180f-9936-41f3-8a3d-f4c2b4cea280","Fraile, Ion Izagirre y Aranburu en busca de etapas en el Astana del Tour","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"2146b77f-5314-4716-9f2a-081b72cd5a16","El final de 'Un lugar tranquilo 2' será clave en la historia del 'spin-off' que expandirá el mundo de John Krasinski","efa3683b-af6a-4208-8ee6-75aa91e7253b","cultura"
"dac2c07b-c502-49c2-b839-e95516de38e7","El Brujas pretende a Aihen","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"55f6dcb8-6250-4ca2-8235-9686140fcb65","La Consejería para la Transición Ecológica y Sostenibilidad apuesta por la movilidad eléctrica en su parque de vehículos","2514187e-bc5e-42e1-a19f-3e9ce48da0b4","medio_ambiente"
"b8e03eed-2b12-41da-8e3f-78655468606c","Eurocopa 2021 | Italia vence a Gales y pasa a octavos con su candidatura reforzada","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"86358fb4-b25a-48a2-87be-c0aac06e84e1","El Gobierno de Aragón licitará la construcción y puesta en marcha de la nueva EDAR de Hecho-Siresa por más de 3 M€","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"629399c1-a36c-470f-a664-e81d3a6d1601","Familiares de víctimas del fascismo homenajean a los asesinados en Jimena","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"b9c7d3da-52a4-472c-b330-65b270774793","Japón permitirá la entrada de hasta 10.000 espectadores en los JJOO de Tokio","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"8ecdf8be-c2fd-412f-b187-954fd8c37255","Sánchez llega al Liceu para pronunciar su conferencia increpado por unos 300 manifestantes","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"9efb405b-2650-4328-93b8-038fce488f84","Arrimadas advierte de que Junqueras y Cuixart presumen de humillar a la democracia: Qué vergüenza, Sánchez","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"0e06b192-9385-4de4-a90c-b76b64d62c06","Los planes para combatir el despoblamiento rural centran el encuentro de militantes socialistas en Aýna","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"64c8d5c0-ef75-483e-a0ca-504cb2171963","Gerentes de Servicios Sociales piden reducir a un 5% las sujeciones en residencias: \"Ya está bien de tenerlos atados\"","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"9491088e-6752-4a0a-aab1-2e27a1a14663","El “cerebro” del nuevo ordenador del youtuber TheGrefg está en Huesca","2aebfc4e-945e-4202-b599-0ae1a2d5ed00","ciencia_tecnologia"
"2e838ae8-9f73-416b-a637-5382f935e72a","Cuidar las palabras","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"af0f6586-d176-4ef2-80ac-ac8275b926f6","Dientes de oro","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"3eb9bb2d-1d93-4d8e-8e01-fa363af4f4c3","La Banda Municipal de Música de Haro ofrece tres conciertos el último fin de semana de junio","efa3683b-af6a-4208-8ee6-75aa91e7253b","cultura"
"b70a73ef-854e-4004-9141-118f8c0f3eff","El Málaga se queda a Jozabed","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"2e296d54-3ccb-4962-bfae-251b929b4c1f","Porsche invierte decenas de millones para controlar el productor de celdas para baterías Cellforce","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"4283cb0c-6a0b-4de0-8b7d-95d6dcf042b5","Marc Márquez regresa a lo más alto 581 días después","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"177ca8d9-0754-46bc-8c4f-7b0471f36af5","Nesta: \"A los diez minutos Messi me destruyó mentalmente\"","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"d385f649-8b6e-47f2-b108-6dbbae787cf5","La revolución psicodélica de Alejandro Gaviria en Colombia. El País , 20/06/2021","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"72ec5c9a-4365-4331-bcc2-459c2d17ba78","Eurocopa 2020/2021 Arnautovic y sus viejos demonios: «¡No soy racista!»","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"4e5fcfeb-df12-44f9-86cf-8e8cc61871d0","Presos del ‘procés' ven en los indultos “el preludio de la derrota de España”","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"56035375-509d-43ac-820b-ee540ab51911","Vera presenta el nuevo equipamiento y servicios de este verano para sus playas","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"1d60d639-64b0-4a69-85ce-d16b94b4aacd","Encuesta: ¿Cómo valoras los indultos a los presos del 'procès'?","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"14c6a640-554b-4a58-a409-4d91918344ba","Ford comercializará el Puma ST Gold Edition, la versión que ha elegido su público","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"cbb31a5b-f100-41df-bee1-ad48a3115255","El fondo FAIIP de Sepides inyectará 600 M en el tejido industrial","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"38cc90bb-8287-48bc-9c69-55a49960dd4b","El Rayo regresa a primera división","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"9a6f89bb-477f-4b7c-8967-226ff0b72f9c","“Abuela, qué asco”: presunto abuso a una niña de 5 años en una clínica de Gran Canaria","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"b6fc5fab-bbbf-43d5-9e17-526ed9e8351a","La recaudación del Estado por la tasa de juego en Ceuta se dispara","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"36e4bfbc-1722-49f5-9b76-344cf45283f7","Una herramienta para obtener estadísticas avanzadas de LinkedIn","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"4fba324e-ea5f-4ccf-b8b5-fa805939a241","Francia reabrirá las discotecas el 9 de julio tras casi un año y medio de cierre por el coronavirus","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"796f9bf4-a1a9-4e3f-ba89-46631d9ef596","En verano también 'salseamos'","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"21926217-0a4f-41f5-88f7-95e492da6fb8","Quake tendría en camino un reboot con una protagonista femenina","efa3683b-af6a-4208-8ee6-75aa91e7253b","cultura"
"9785feae-d1b9-4825-8b75-766d891f0a07","Mora de Rubielos acogerá tres campus de balonmano, baloncesto y voleibol","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"c1663bd4-5563-49dc-9425-9f2a7606fe1a","La duquesa de Sussex define 2020 como un año repleto de 'dolor, crecimiento y gratitud'","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"b7caa068-fd34-49ff-a78e-2d189aa84579","Pensionistas y jubilados de CCOO abordan pensiones, dependencia y sanidad","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"1e50a2b9-b07f-4840-917c-e0a10484157c","La Guardia Civil aprueba el nuevo protocolo ante situaciones de violencia a la mujer dentro de la institución","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"c2de4f11-a5d0-4771-92fb-8eb1170e860e","Los implantes de próxima generación serán biodegradables y no invasivos","2aebfc4e-945e-4202-b599-0ae1a2d5ed00","ciencia_tecnologia"
"c72b03e6-5879-4f87-b9e2-39cdb7a45f52","Comparsa muda","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"e11c8f38-fce8-40f4-b995-804bd60dc869","Las cosas claras: tener un gato cuesta dinero","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"b81b4f2e-85e4-4815-8521-4c4f72471dac","Los Llanos pone en marcha “Tapear con Tradición”, el concurso que premiará a las tapas ganadoras y a los clientes que participen","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"28896898-df83-4c04-96bd-214b0ddf90a5","Nuevo caramelo que fortalece la salud dental","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"4f0b7cc0-3a89-4328-b53b-48441311f40c","El Gobierno inicia este lunes las pruebas de compatibilidad entre 5G y TDT en la banda de 700 MHz en España","2aebfc4e-945e-4202-b599-0ae1a2d5ed00","ciencia_tecnologia"
"f5491874-e8c1-4b55-9f8e-28efa9e3df2c","La inversión foránea se desplomó un 45% en Latinoamérica durante el año 2020","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"d536a6b9-e470-4c71-9e15-593644ac735e","Buztintxuri contará con un polideportivo que podrá acoger pruebas de gimnasia","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"c72c2c55-e243-4480-8ef8-73f335e749c8","La batalla por Britney, documental de estreno en Movistar+","efa3683b-af6a-4208-8ee6-75aa91e7253b","cultura"
"7b6a47ce-f84f-4f39-aeaf-10e4381c2d74","Detenido en Sevilla por retener a una mujer, huir de la Guardia Civil y embestir con su coche a los agentes","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"7c5c212e-94b3-40ac-9e7c-34059f56911b","Planchas, rizadores y secadores de pelo con hasta un 50% de descuento en el Prime Day","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"5b9c8cba-7673-4261-b108-b38ec90e9a78","El centro cultural CajaGranada vuelve a programar cine y jazz para las noches del verano","efa3683b-af6a-4208-8ee6-75aa91e7253b","cultura"
"b3ebf4f1-e7b6-4c5f-ab27-255b465288b0","El caucho reciclado en el césped artificial","2514187e-bc5e-42e1-a19f-3e9ce48da0b4","medio_ambiente"
"6a03d0f4-518f-4922-8f50-f41488ceb965","Urgente - regalo y vendo libros","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
"8b52f214-e437-4bc8-a728-9f31a74c7c10","Análisis, con Tinin Martínez – 21.06.21","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"885e1784-9a3e-45bb-8fa5-6228c86a0f8a","Cort pide no acudir a Cala Major por exceso de aforo e ir a otras playas","81b36360-6cbf-4ffa-b558-9ef95c136714","sociedad"
"ba786fa1-0bae-4c15-aeef-213ab547a89b","Sigue en directo la conferencia de Pedro Sánchez 'Reencuentro: un proyecto de futuro para toda España' en Barcelona","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"9f99d06a-73a3-45da-9d73-8c012681b12b","Amigos del Camino prevé que en julio se dispare la reserva en los albergues","11925830-148e-4890-a2bc-da9dc059dc17","economia"
"6ae94961-ca7e-4df8-8a5b-f07d9af8022b","España arrolla a Eslovaquia y jugará este lunes los octavos ante Montenegro","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"bfa865ab-f940-486c-956f-389b67eb5ab5","CaixaBank presenta su exposición itinerante en Sevilla para acercar el deporte paralímpico a la sociedad","ed198b6d-a5b9-4557-91ff-c0be51707dec","deportes"
"4a822f18-f71e-4b07-b590-b9bccaf5c1d0","Rosario la Tremendita, Cristian de Moret y RomeroMartín, lleno absoluto en el FlaMonkey de Monkey Weekend","efa3683b-af6a-4208-8ee6-75aa91e7253b","cultura"
"f28be5fa-2857-4bb3-982d-3468e6271094","Más puta","689e8b5a-fe7b-49af-8f2a-9d81c68c6ae1","n/a"
"231866ef-fa64-43a9-8f47-e9ff296da479","Aragonès valora el «paso» con los indultos pero los ve «insuficientes»","209ae89e-55b4-41fd-aac0-5400feab479e","politica"
"de51d1b3-4d36-4668-936d-cd72b62ba109","Amazon Prime Day: ahorra 35 euros en el Kindle Paperwhite y disfruta de todos tus libros","0a33b88a-3a9c-4c2d-bb5b-ce2264aead50","clickbait"
